id,P000822,P000823,P000824,P000825,P000826
904abd987e6a4b9fb5b75f0e8d1e8879,puṣpadrumāḥsvaṃ kusumaṃ puphulluḥ samīraṇodbhrāmitadiksugaṃdhi |susaṃbhramadbhṛṃgavadhūpagītaṃ bhujaṃgavṛṃdāpihitāttavātaṃ || 1.44 ||19,(7)中宮婇女衆 怪歎未曾有(8)競赴而飮浴 皆起安樂想,-,"29. Pure water, cool and refreshing from the springs, flowed here-and there, self-caused; in the palace all the waiting women were filled with joy at such an unprecedented event.","44. The flowering trees at once produced their blossoms, while their fragrance was borne aloft in all directions by the wind, accompanied by the songs of bewildered female bees, while the air was inhaled and absorbed by the many snakes (gathering near)."
a36d6a950ea146b2b67ccce1daac87d0,kvacit kvaṇattūryamṛdaṃgagītair vīṇāmukuṃdāmurajādibhiś ca |strīṇāṃ calatkuṃḍalabhūṣitānāṃ virājitaṃ cobhayapārśvitastat || 1.45 ||20,(9)28無量部多天 樂法悉雲集(10)於藍毘尼園 遍滿林樹間(11)奇特衆妙花 非時而敷榮,-,"30. Proceeding all in company, they drink and bathe themselves; in all arose calm and delightful thoughts; countless inferior Devas (bhûtas), delighting in religion, like clouds assembled.31. In the garden of Lumbinî, filling the spaces between the trees,","45. Sometimes there resounded on both sides songs mingled with musical instruments and tabours, and lutes also, drums, tambourines, and the rest, from women adorned with dancing bracelets."
e9e5be15b1ac485991db95809937dc0a,,(12)29凶暴衆生類 一時生慈心(13)世間諸疾病 不療自然除(14)亂鳴諸禽獸 30恬默寂無聲,འཚེ་བར་བྱེད་པའི་སེམས་ཅན་རྣམས་ཀྱང་དེ་ཡི་ཚེ་། ། ཕན་ཚུན་དག་ཏུ་ཕྱིན་ཏེ་གནོད་པ་མི ༼༧༽བྱེད་ལ་། །འཚོ་བའི་འཇིག་རྟེན་དག་ན་ནད་གང་ཇི་སྙེད་པ་། ། དེ་དག་རྣམས་ཀྱང་འབད་པ་མེད་པར་དེ་ཚེ་བཅོམ་། །,"rare and special flowers, in great abundance, bloomed out of season.32. All cruel and malevolent kinds of beings, together conceived a loving heart;all diseases and afflictions among men without a cure applied, of themselves were healed.",25. At that time the noxious creatures consorted together and did each other no hurt. Whatever diseases there were among mankind were cured too without effort.3
51d383d3170447d697260edc942a5f53,,(15)萬川皆停流 濁水悉澄清(16)空中無雲翳 天鼓自然鳴(17)一切諸世間 悉得安隱樂(18)猶如荒難國 忽得賢明主,མཁའ་འགྲོའི་བྱ་ནི་མཐོ་མིན་སྒྲ་སྒྲོགས་རི་དག་ཀྱང་། ། ཆུ་ཀླུང་དག་ནི་ཆུ་ཡང་ཞི་བར་བབ་གྱུར་ལ་། །ཕྱོགས་རྣམས་རབ་སྣང་དགེ་བའི་ནམ་མཁའ་རབ་མཛེས་ཤིང་། ། ལྷ་ཡི་རྔ་རྣམས་མཁའ ༼༣བ༡༽ལ་རབ་ཏུ་གྲགས་པར་གྱུར་། །,"33. The various cries and confused sounds of beasts were hushed and silence reigned; the stagnant water of the river-courses flowed apace, whilst the polluted streams became clear and pure.34. No clouds gathered throughout the heavens, whilst angelic music, self-caused, was heard around; the whole world of sentient creatures enjoyed peace and universal tranquillity.",26. The birds and deer did not call aloud and the rivers flowed with calm waters. The quarters became clear and the sky shone cloudless; the drums of the gods resounded in the air.4
7f3d39e373194dd69a14158e9e71aad0,,(19)菩薩所以生 爲濟世衆苦(20)唯彼31魔天王 32震動大憂惱,རྒུད་པར་གྱུར་ལ་མགོན་ནི་ཉེ་བར་ཐོབ་ནས་བཞིན་། ། འཇིག་རྟེན་དག་ཀྱང་མཆོག་ཏུ་རབ་ཞི་ཐོབ་གྱུར་ལ་། །འཇིག་རྟེན་རྣམས་ཀྱི་ཐར་པའི་བླ་མ་རབ་བལྟམས་ཚེ་། ། འདོད་པའི་ལྷ་ཉིད་ཁོ་ན་དགའ་བ་མེད་པར་གྱུར་། །,"35. Just as when a country visited by desolation, suddenly obtains .an enlightened ruler, so when Bodhisattva was born, he came to remove the sorrows of all living things.","27. When the Guru was born for the salvation of all creatures, the world became exceeding peaceful, as though, being in a state of disorder, it had obtained a ruler. Kāmadeva alone did not rejoice.5"
e89a4c43dbaf42138fa788c4e9cca057,,(21)父王見生子 奇特未曾有(22)素性雖安重 驚駭改常容(23)33二息交胸起 一喜復一懼,ཤིན་ཏུ་ངོ་མཚར་སྲས་ཀྱི་སྐྱེ་པ་མཐོང་གྱུར་ནས་། ། མི་བདག་བརྟན་པ ༼༢༽ཡིན་ཡང་རྣམ་པར་འགྱུར་ནས་སོང་། །རབ་དགའ་སྐྱེས་པ་ཉིད་དང་ཡིད་མི་བདེ་སྐྱེས་ཏེ་། ། བརྩེ་བ་ལས་ནི་མཆི་མ་རྣམ་པ་གཉིས་བྱུང་ངོ་། །,"36. Mâra, the heavenly monarch, alone was grieved and rejoiced not. The Royal Father (Suddhodana) beholding his son, strange and miraculous, as to his birth,37. Though self-possessed and assured in his soul, was yet moved with astonishment and his countenance changed,","28. On seeing the miraculous birth of his son, the king, steadfast though he was, was much disturbed, and from his affection a double stream of tears flowed, born of delight and apprehension.6"
265508a3c31d4b94a4e4b7c6171015b1,,(24)夫人見其子 不由常道生(25)女人性怯弱 㤹惕懷冰炭(26)不別吉凶相 反更生憂怖,མི་མ་ཡིན་པའི་སྲས་པོ་ཉིད་ཀྱི་ནུས་པ་དང་། ། མ་ཡི་རང་བཞིན་ཀྱང་ནི་སྟོབས་ཆུང་ཉིད་ཀྱི་ཕྱིར་། །གྲང་དང་དྲོ་བའི་ཆུ་དག་འདྲེས་པའི་ཆུ་ཀླུང་བཞིན་། ། ལྷ་མོ་འཇིགས་པ ༼༣༽དང་ནི་དགའ་བས་གང་བར་འགྱུར་། །,"whilst he alternately weighed with himself the meaning (of such an event), now rejoiced and now distressed.38. The queen-mother beholding her child, born thus contrary to laws of nature, her timorous woman’s heart was doubtful; her mind through fear, swayed between extremes:","29. The queen was filled with fear and joy, like a stream of hot and cold water mixed, because the power of her son was other than human on the one hand, and because she had a mother’s natural weakness on the other.7"
0d58b68bbc01416cba7bffed48091dc2,,(27)長宿諸母人 互亂祈神明(28)各請常所事 願令太子安,ལྷག་མ་སྤངས་ཏེ་འཇིགས་པ་ཉིད་ནི་ཤེས་བྱས་ནས་། ། ཡིད་འོང་འདོད་པའི་ཆེད་དུ་རྟོགས་པ་མ་ཡིན་པའི་། །བུད་མེད་རྒན་མོ་རྣམས་ཀྱིས་བདེ་ལེགས་གྱུར་བྱས་ཤིང་། ། གཙང་མར་བྱས་ཏེ་ལྷ་རྣམས་དག་ལ་ཕྱག་འཚལ་ལོ་། །,"39. Not distinguishing the happy from the sad portents, again and again she gave way to grief; and now the aged women of the world, (of the ’long night’) in a confused way supplicating heavenly guidance,","30. The pious old women failed in penetration, seeing only the reasons for alarm; so, purifying themselves and performing luck-bringing rites, they prayed to the gods for good fortune.8"
a221b1f23a8f43ebafe32c7c789cc3fc,,(29)時彼林中有 知相婆羅門(2a1)威儀具多聞 才辯高名稱(2)見相心歡喜 踊躍未曾有(3)知王心驚怖 白王以眞實(4)人生於世間 唯求殊勝子(5)王今如滿月 應生大歡喜,དེ་ཡི་མཚན་ཉིད་དག་ཀྱང་ཤེས་ཤིང ༼༤༽ཐོས་གྱུར་ནས་། ། སྤྱོད་དང་ཐོས་དང་ཚིག་ལ་གྲགས་ཐོབ་བྲམ་ཟེ་རྣམས་། །རྣམ་རྒྱས་ཞལ་ནི་ཡ་མཚན་དགའ་བ་ཡིས་གང་སྟེ་། ། དགའ་དང་འཇིགས་པར་གྱུར་པའི་མི་ཡི་ལྷ་ལ་སྨྲས་། །,"40. Implored the gods to whom their rites were paid, to bless the child; (cause peace to rest upon the royal child.) Now there was at this time in the grove, a certain soothsayer, a Brahman,41. Of dignified mien and wide-spread renown, famed for his skill and scholarship: beholding the signs, his heart rejoiced, and he exulted at the miraculous event.42. Knowing the king’s mind to be somewhat perplexed, he addressed him (thus) with truth and earnestness, ’Men born in the world, chiefly desire to have a son the most renowned;","31. When the Brahmans, famed for conduct, learning and eloquence, had heard about these omens and considered them, then with beaming faces full of wonder and exultation they said to the king, who was both fearful and joyfull:–9"
4ef604b63465444aa67d6929eb41ea45,,(6)今生奇特子 必光顯宗族(7)安心自欣慶 莫生餘疑慮,མི་དག་ས་ལ་བུ་མ་གཏོགས་པའི་ཁྱད་འཕགས་པ་། ། གཞན་གང་ཅུང་ཟད་འདོད་མིན་ཞི་བ་དེ་ཡི་ཕྱིར་། །ཁྱོད ༼༥༽ཀྱི་སྒྲོན་མ་འདི་ནི་རིགས་ཀྱི་སྒྲོན་མ་སྟེ་། ། ཁྱོད་ཉིད་དགའ་བར་མཛོད་ཅིག་དགའ་སྟོན་ད་ལྟར་བགྱི་། །,"43. ’But now the king, like the moon when full, should feel in himself a perfect joy, having begotten an unequalled son, (for by this the king) will become illustrious among his race;","32. ""On earth men desire for their peace no excellence at all other than a son. As this lamp of yours is the lamp of your race, rejoice and make a feast to-day.10"
a1dff7845ea74d098fea2188616cef23,,(8)靈祥集家國 從今轉34休盛(9)所生殊勝子 必爲世間救,དེ་ཕྱིར་བརྟན་པར་རྣམ་དཔྱོད་མེད་པར་དགར་མཛོད་དང་། ། རིགས་ནི་ངེས་པ་ཉིད་དུ་མཆོག་ཏུ་འཕེལ་བར་འགྱུར་། །འདི་ནི་ཁྱོད་ཀྱི་བུ་ཞེས་སྐྱེས་པར་གྱུར་བ་སྟེ་། ། འཇིག་རྟེན་སྡུག་བསྔལ་དག ༼༦༽གིས་མངོན་པར་བཅོམ་པའི་མགོན་། །,"44. ’Let then his heart be joyful and glad, banish all anxiety and doubt, the spiritual omens that are everywhere, manifested indicate for your house and dominion a course of continued prosperity.",33. Therefore in all steadfastness renounce anxiety and be merry; for your race will certainly flourish. He who has been born here as your son is the leader for those who are overcome by the suffering of the world.11
8e6eaadb3d5544d58db899ef9e0a77da,,(10)惟此上士身 金色妙光明(11)如是殊勝相 必成等正覺(12)35若習樂世間 必作轉輪王,མཆོག་གྱུར་འདི་ལ་མཆོག་གྱུར་གསེར་གྱི་འོད་མངའ་ཞིང་། ། སྒྲོན་མའི་འོད་ཟེར་དག་གིས་མཚན་རྣམས་གང་གྱུར་པས་། །དེ་ཉིད་རྟོགས་པར་གྱུར་པའི་ཐུབ་པར་འགྱུར་བའམ་། ། ཡང་ན་མི་བདག་ས་སྟེངས་འཁོར་ལོས་སྒྱུར་བར་འགྱུར་། །,"45. ’The most excellently endowed child now born will bring deliverance to the entire world, none but a heavenly teacher has a body such as this, golden colour’d, gloriously resplendent.46. ’One endowed with such transcendent marks, must reach the state of ""Samyak-Sambodhi,""","34. According to the signs found on this excellent one, the brilliance of gold and the radiance of a lamp, he will certainly become either an enlightened seer of a Cakravartin monarch on earth among men.12"
72f32c06755f459f8530921854ab17fe,,(13)普爲大地主 勇猛正法治(14)王領四天下 統御一切王(15)猶如世光明 日光爲最勝,ས་ཡི་བདག་པོ་ཉིད་ལ ༼༧༽གལ་ཏེ་དགའ་འགྱུར་ན་། ། སྟོབས་དང་ཆོས་དག་གིས་ནི་དེའི་ཚེ་ས་སྟེངས་སུ་། །རྒྱལ་པོ་ཀུན་གྱི་ཐོག་ཏུ་འདི་ནི་གནས་འགྱུར་ཏེ་། ། སྐར་མའི་འོད་རྣམས་ལ་ནི་ཉི་མའི་འོད་བཞིན་ནོ་། །,"or if he be induced to engage in worldly delights, then he must become a universal monarch. 47. ’Everywhere recognised as the ruler of the great earth, mighty in his righteous government, as a monarch ruling the four empires, uniting under his sway all other rulers;","35. Should he desire earthly sovereignty, then by his might and law he will stand on earth at the head of all kings, as the light of the sun at the head of all constellations.13"
