id,P002011
ffc9951dca1246cdabd97d5c168ec7a7,2381/85brecto1 /// + + + + buddhāna gatir na cātra tvaṃ śāriputräa adhimukti 2 /// + + + · upāyakauśaly kṣipitva mahyaṃ yā buddhanetrī3 /// nuṣyeṣu av+ici teṣāṃ pratiṣṭha bhontī paripūrṇakalpam*4 /// ka vraṇita kaṇḍūlāś ca nirlomakā durbala bhonti bhūyo vidve5 /// sāya ca śuṣkagātrā uṣṭrātha vā gardabha bhonti bhūyo bhāraṃ va6 /// (n)ucintayaṃto ye buddhanetrī kṣipi bālabuddhayaḥ puverso1 /// parivartamānāḥ apādakā bhonti te kkroḍasakkiṇo ni2 /// (n)īyāś ca bhavaṃti loke pūtī mukhā teṣu pravāti cityaṃ · yakṣā3 /// (d)ātukāmo bhavate sa teṣāṃ dattaṃ hi ca naśyati kṣipram eva 4 /// .. .āś ca kṛtās tathānyaiḥ nipataṃti tasyopari pākakarmaṇa5 /// + + + .o dha(r)m(a) śṛṇoti bālā badhirāś ca so bho〈ti〉 acetana6 /// + + + + tasya na kadāci bhonti · sahasraneke nayuta
ccebfb889ea542b68616f002d17b0161,"2381/229c, 2381/uf18/1brecto1 /// .. .. + + + + + + + sthita〈ḥ〉mahābh. + + ///2 /// .r. ṣṭha v. ś. + + + + anāgate c. + + + ///3 /// pūja kṛtvā naranāya .ānāṃ · saddharmaśre.ṭh. ///4 /// koṭyaḥ mahā-abhij(ñ)osu sukovidānāṃ .. ///5 /// śuddhā bhaviṣyaṃ(t)i + + + + .. + + + + ///verso1 /// nye mahāśrāvik. .y. + + + + + + + ///2 /// h. saṃmukhībhūtaḥ sarvāṇy etāny ahaṃ kā ///3 /// loke bhaviṣyati vidyācaraṇasaṃpann(a)ḥ + ///4 /// samyak..ṃ.o + + + + bhotsyaṃte · .. + + + ///5 /// + + + + + + + + yām imāṃ gā /+ + ///"
9463b6e703d94322a325b8751f661895,"2381/84, 2381/77c; fol. 81recto 1 ktvā so dhīro iha āgataḥ satvānāṃm anukaṃpā + ///2 bhāṇakaṃ · kṛtāṃjalī tasy. bhaveta nityaṃ · yathā + ///3 ṇīya kurvati · mayā ca saṃpreṣita mānuṣaṃ bh. ///4 prakāśayaṃtānʼ iha sūtram eta(t)* avarṇam. ///5 harṣajātaḥ sutaś ca s. + + + + + + + ///verso1 śruṇe ekasi sta sūtraṃ + + + + + + + ///2 kavipratyanīkaḥ sarvalokāśraddadhanī .. ///3 rinirvṛtasyāpi tu khalu punar bhaiṣajyarāja ta + ///4 bhaiṣjyarāja kulaputrā va khuladhita .. ///5 na〈r〉 bhaiṣajyarāja pṛthivīpradeśe yaṃ + ///"
a61df3eb189d4f2e8f1b5cc6737705a8,2381/uf8/4bAa /// + + + + + + + .. .u .. ś ca n. + ///b /// + + + + huprāṇakoṭinām* ‖ ra ///c /// .. ca jino  bhāṣati agra + ///B detached
fe1eb09d8d2e4056aa0bca9fc9056368,"2382/uf11/3c, 2382/uf7/2c, 2382/uf3/3b, 2382/219, 2382/217, 2382/105, 2382/uf11/6brecto1 /// + + + + + + + + + + + + + + + + + + + + + + .. huprāṇakoṭināṃ + + + + + + + + ///2 /// + + + + + + + + + + + + + + + + + + .. prakāram* ‖ devāṃś ca yakṣān yathā gaṃ + + + + + + + ///3 /// + + + + + + + + .. rveṣ(a) kṛt. ◯ .. .. + .. .. th. + + + + + + . deśen. + + + + + + + ///4 /// + + + + + + + + .. tahiṃ bhoti ◯ kṛtāñjali sthito abhistavanto dvipadottamaṃ muni + + (j)j. + + ///5 /// + + + + + + + + (ṇ)i + + (m)o + jātaś ca karoti p}jām* supine ca so dhāraṇi prāpuṇāti avi ///6 /// + + + + + + + + + + + + + putra tvaṃ (p)ī(ha) + + + (ra)ṃ + + + (ś)i + + jñānam anāgate dh(van)i ///verso1 .. śroṣyanti dharmaṃ b. + + + + + + sagoravā bh(ū) + + + + + + + + + + + + + svātmabhāvaṃ bhāṣenta dh(ar)m. ///2 + .. .i ‖ s(u)varṇava(r)ṇa(ṃ śa)t(a)pu(ṇ)y(a)l(a)kṣaṇaṃ supinasmi dṛṣṭvā ca śṛṇ(o)t(i) dharmam* śrutvā ca taṃ parṣadi saṃprakāś(a) ///3 .. ntaḥpuraṃ jñātigaṇa〈ṃ〉 tathai + ◯ abhiniṣkkramī sarvi jahitva kāmān upasaṃkkramī .. .. + + + + ///4 .. drumasya mūle tahi bo + + + + + + + + + + + + a ◯ rthiko · divasāna saptāna tathātyayena anup.āpnute jñānu ///5 + + + + + + + + + + + + .eś.yi acintiyā kalpasa .. srakoṭyaḥ ‖ prakāśayitvā ///6 + + + + + + + + + + + + + .ir.āpayitv. + + + + .. ṭyaḥ nirvāyatī hetu .. .. ///"
5148e9ff2c0749e3a82e45771188f37b,2382/uf9/3brectoa /// s. c. bh. g. .. + .. + + + + + + ///b /// + .. rme yogam āpadya hi t. + ///c /// + + + .e .. .. .e .. .. .īha mamai ///verso a /// + + + + + + .y. .. h.pṛth(i)vyām. ///b /// + + + ṣaṣṭi gaṃgānadīvā + + + ///c /// ṣ(ṭ)y eva gaṃgānadī .. .. .. .. + + + ///
833959b9a19f4e56ade563a9c567e9bc,"2382/uf12/3b, 2382/uf7/2a, 2382/uf12/3a, 2381/uf15/4arecto 1 /// + + n. .. .. + + ///2 /// buddhajñānam ava .. /// .āvakabhūmau kṛtaparijayā a ///3 /// +  ‖ a + + + /// yām imā gṭhā a + + + + ///4 /// + + + + + + + /// .. nāyaka : śru + + + + + ///verso 3 /// + + + + + + + /// + tv. bhy(a)ḥ s. .uk. + + + + ///4 /// + + + + + + + /// .v. syānyeṣāṃ cāṣṭānāṃ + + + + ///5 /// + + + + + + + /// .. tvagaṇo mahābodhisatvarā ///6 /// + + + + + + + /// + + + + + + + + + + .. ///"
91aa537f934841f087ae898d09f19a73,2381/141rectoa /// + tvānāṃm ākhyāhi dvipab /// darśanaś ca rūpeṇa ku ///c /// + + .. + .. + + + ///verso a /// + + nty (e)kā〈t〉mak(ā) y(e) + ///b /// naiva so labhet* ‖ mahā .. ///c /// + śāsanadhārakāḥ ‖ ///
a0c8981117c14ba48d9d09fa98b649da,2381/125recto 1 /// … ///2 /// + + + .. nyamanya sa(r)v. + ///3 /// .. ābhāsvara ye ◯ c(a) de + ///4 /// saṃgīti śabdeṣu ca ya〈ṃ〉 ka .. ///5 /// ekakāle yo bodhisatvo i ///verso1 /// + sthānastānaṃ · śrotrendriya(ṃ p)r(ā) ///2 /// maṃ dharmaparyāyaṃ dhāraya ///3 /// tigandhā vā mano ◯ jñaga + ///4 /// + + + kṣāṇāṃ pu ◯ .. + + ///5 /// + + + + .. + .. .. + + + ///
c9305e0fe1fd45b3be0bb5c81f98b8e5,2381/uf8/6arecto a /// śdbhir mahāpuruṣalakṣaṇaiḥ .. ///b /// .. s. digvidikṣ(v) anta.i + + + + ///verso a /// + .. tathāgataṃ . + + + .y. .sa .. .. ///b /// tasraḥ parṣadaḥ paśyaṃti s. .. + + ///
c966e0a3bbb64703b47da4ab32b50579,"2381/20, 2381/82recto1 /// panacūrṇacīvaraccha.r. .. + + + /// + jā nāpy uragasāracandana2 /// puna〈r na〉kṣatrarājasaṃkusumitā .. + /// + māṃ vācāṃ bhāṣitvā tūṣṇīm a3 /// ◯ śamaṃ gacchati sma · sa paścāṃ dvā .. /// (t)y(a)yena praśāṃto ʼbhūt* sa khalu pu4 /// + thāgatasyārhataḥ samyaksaṃbuddhasy./// .. m(a)ladattasya gṛhe upapannaḥ5 /// + + + darśano boddhisatva mahāsa + /// + .. mātāpitarau gāthābhir adhyabhāverso 1 /// + + .. no bodhisatvp mahās(a)tv. /// + .. mātāpitarāv etad avocatām*2 /// ś(a)lyasamādhi pratilabdhā aya /// + ko dharmaparyāyo aśīti3 /// ◯ tvā bhūyaḥ tasya bhagavataḥ pūjāṃ /// tha khalu nakṣatrarājasaṃkusumi4 /// bhagavataḥ sakāśam upasaṃ + + ///     /// + taḥ pādau śirasābhivaṃdya taṃ5 /// vān* tenāṃjaliṃ praṇa .. + + /// + + + gāthayā-r-abhyaṣṭavīt* ///"
d4df02d975fc4b9f8a47b3282a803f9f,"2381/1c, 2381/1a, 2381/1brecto1 /// + kālena tena samayena sarvasatvapṛyada(r)ś(a)n. .. .. .. + + + + + + + + + + + + ///2 /// + bhijñaḥ bhaiṣayarājo bodhisatvo mahāstvaḥ sa tena kālena ten(a) s(a)mayena sarvasatvapṛ + + + ///3 /// + .. (t)y (ā)tmabhāvaparityāgāṃś ca karo .. · buhuta ◯ raṃ khalv api nakṣatrarājasaṃkusumit(ā)bh(i) .. ///4 /// hastāṃguliṃ vā 〈pādāṃguliṃ vā〉 ekāṃgaṃ vā bāhuṃ .. + payet* sa bodhisatvayānasthitaḥ kulaputro vā kul(a) ///5 /// samudrasaparvatotsasarasta + + kūpārāmāgā(?)〈ḥ〉 parityāgād yaś ca khalu 〈puna〉r nakṣatra + ///verso1 /// ddhabodhisatvaḥ śrāvakapratyeka .. + + dānaṃ dadyān na sa nakṣatrarājasaṃkusumitābhijña + + ///2 /// .. .āthāṃ dhārayed idaṃ tasya puṇyabhisaṃ + .. vadāmi na tv iyaṃ trisāhasramahāsāhasrī〈ṃ〉 loka + ///3 /// + + .taḍāgānāṃ mahāsamudro mūrdhnaprāptaḥ e ◯ vam eva nakṣatrarājasaṃkusumitābhijñaḥ .. ///4 /// + ṣāṃ kā .. parvatānāṃ cakkravāḍamahācakkravāḍānāṃ ca parvatānāṃ s(u)meruḥ parvatarājā mū .. + + ///5 /// + ptaḥ tad yathāpi nāma nakṣatrarājasaṃkus(u)mi .. (bh)i + + .. bhākaro + + + + + + ///"
c0b1f295e6fe4d419728c4d5ec0b3130,2381/uf5/4cAa /// + + + + + + yadarśano nāma bodhisa .v. ///b /// + + .. + + + roti · ba .. raṃ khalv a ///c /// + + + + + + .. ga .. .ai .e ///B detached
c0cd6c0b2b05488aa98395bfdb160c1c,"2382/13, 2382/uf11/7bAa /// .ūt(a)r(a)tna〈ṃ〉 tathāgatam arhanta〈ṃ〉 samyaksaṃ /// bhagavān paripṛcchati k. .i ///b /// + + + + + + + + + + r. + .. + ///B detached"
c7dc5929e8c6450eb00bc0e8f204e275,2382/11A1 /// + + + + + vaṅ gadg(a)d(a)sv(a) + + + + + + ///2 /// + + + ddhaḥ padmaśriya .. + + + + + + ///3 /// d. .. dyācaraṇasaṃpannaḥ sugat. .. + + + + ///4 /// p. yadarśane kalpe · tasya khalu pu ◯ na ///5 /// + na .. + + varṣaśatasahasrāṇi pūjā kṛ ///6 /// + + + + + + t.sya pravacane gadgadas. + ///B detached
b3564661d4d847bf94164cc9bb634b45,"2381/uf8/5a, 2381/uf7/3aA1 + + + + + + + .. putrā rāja śubhavy. ///2 + + + + + + + + tā rājabhāryā sarv. .. ///3 purau sāmātyau · sarve sahitā + + ///4 m. k. .. ṃb. d.. s.e ///B detached"
d3d85e2ba5654005b7b392127c916808,2381/130arectoa /// .. kulaputrā a .. khy(e)ya .. ///b /// .īya〈ka〉m api traitīy(a) + + ///c /// .y (a)nuparindāmi nikṣipā + + ///d /// + + (d)ātā tathāgata〈jñāna〉s. + + ///versoa /// + + śrāvay(i)t(a)vy(a)ḥ + ///b /// (p)rītiprāmodyena sphu .. + ///c /// .. m arhaṃtaṃ samyakṣaṃ .. + ///d /// .. .. ekasvara .. .. ṣe ///
7d5bd063b0504253a7365606b1e56a46,SamādhirājasūtraBSMC II 97–1782381/10recto1 /// + + yathā yathā ◯ + + + + + ///2 /// c. tannimnu cittaṃ ◯ bhava + + + ///3 /// .. ddhāna co dharma ◯ + + + + + ///4 /// trindivaṃ paśyati ◯ lokanāthān* .. ///5 /// + + + anāga ◯ tā dharmasvabhā ///verso1 /// + + + bheṣyati ◯ sudurrlabhaṃ pu + ///2 /// .. na imaṃ samā ◯ dhiṃ pratikāṃk. tā ///3 /// .. rvaṃ kumārātīte ◯ .. .. + + + + ///4 /// .. ṇasaṃpannaḥ su ◯ gato .. + + + ///5 /// + .. sya aśītiḥ ◯ .r. + + + + + ///
90a7573bf6784a8eacf1dfbc339d4067,2382/7b; fol. (2)5 recto1 madhye pi jvaleta vahnir na bodhisatvasya satkāyadṛ ◯ ///2 te jānitu tīrthikebhiḥ ‖ na cāpi āhāradhimūrcchite ◯ ///3 yeṣāṃ na buddhasmi prasādu asti na śakyate hī va ◯ ra ///4 hirimaṃta lajjino yeṣāsti buddhe api dharme premaḥ ◯ .. ///5 mādhi pāniyaṃ buddhyaṃti te hi varabodhim uttamā ◯ .. ///verso1 + rī vidūnām abhūmir anyasyajanasya tatra · pratyekabu ◯ ///2 . dh. na jñānena paryaṃtu nasti ‖ tasmāc chruṇitvā ima ānu ◯ ///3 t tarhi kumāra bodhisatvena mahāsatvena imaṃ sa ◯ m. ///4 k. śalena bhavitavyaṃ · kṣāntijñānaviśeṣakuśale ◯ ///5 māra bodhisatvo mahāsatvaḥ kṣipram anuttarāṃ samya ◯ ///
b04e3bd968b446878872ac4adf220757,"2381/93, 2380/17recto1 /// + da jinu nikṣipatīndrakīli pādam* ‖ tatha pu ◯ ///              .. + bhonti keci2 /// tā s. dukhita kheṭaśiṃghāṇabhojanāśāḥ sarvi ◯ ///         namaṃti yena bu3 /// + + + + .ikṣipatīndrakīli padam* ‖ sana ◯ ///                     .. manujakumbhāṇḍa4 /// + + + + + .. ta tuṣṭa udagrahṛṣṭacittāḥ ◯ ///                   .. di ta tada bhonti5 /// + + + + + jinu .i .ipatīnd. kīli pā ◯ /// +                        .. ‖ ṛṣabha –- –-verso1 /// + + + + + tā + + .v. r. + dhipatī .. ◯ ///                                + + ta bhavaṃti ·2 /// + + + + + hṛṣṭacittā dṛṣṭva jinasya śir. ◯ ///                 + vati vācam * ‖3 /// + + + + .. ktihārān bahuvidha ābhara ◯ ///                                .. ṣṭu prārthayaṃtaḥ4 /// v. r. kṣ. p. .i hemamālā apari punar mukha ◯ ///              rat. citraḥ aṃbara5 /// .. kṣipaṃti anye cittujanitva siyā vayaṃ pi ◯ ///                        + + .. tedhve ‖ a"
6cf284ef0240429a8f10f1fec685e4dd,"2381/107a, 2382/124; fol. 68 recto1 s tatha brahmaghoṣaḥ brahm. śvaro brahmanarendranetro brahmasva ◯ rāṃgaḥ svarabrahmadattaḥ ‖ tejobalas tejavatiḥ s. ///2 bhīṣmānano bhīṣmasamudgataśca · bhīṣmārci bhīṣmottaru bhī ◯ ṣmaghoṣo ete jinā lokavināyakābhūt* ‖ .. ///3 sunetru śuddhānanu netrabuddho viśuddhanetraś ca ana ◯ ntanetraḥ samantanetraś viśiṣṭanetro netrā .. + ///4 ntīya pāraṃgatu .. + + + .. .. .. .. + ..ḥ śānta su ◯ dāntacittaḥ sudāntaśāntendriyu śāntamānasaḥ ś. ///5 .. jñānī · mahāga + + + + ṇendraśūraḥ ◯ anyo puno gaṇivara vipramocakaḥ ‖ dharmadhva ///verso1 .. dharmottaraniścitasy. + + + + + + + .. nāmadheyāḥ ◯ dvitīyakalpasmi utpanna nāyakā ete may. .. ///2 labhate samādhim* ‖ .. .. .. buddhā .. p. r. ṇa anyo aci ◯ ntiye aparimitasmi kalpe · abhūṣi buddho nara ///3 śata śrāvakāṇāṃ yaḥ sannipātaḥ prathamo abhuṣi ◯ ‖ ṣaḍabhijñatraividyajitendriyāṇāṃ mahānu .. .. ///4 bodhisatvāna gaṇo abhūṣi · gaṃbhīrabuddhīnaviśāra ◯ dānāṃ mahānubhāvāna mahārdhikānām* ‖ abhijñ. .r. ///5 - - - - - pricchitva praś.ṃ dvipadānam uttaman* pune ◯ nti tasyaiva jinasya antike ‖ sūtrāntanirhārani .. ///"
75c0b4262ad94708977e56567645c82f,2381/103; fol. ( 69) recto1 /// kti nirdeśapadā2 /// .. nopaliptā pa3 /// + ṇā na ghoṣamā4 /// .. praśāntacittā5 /// (blank)verso1 /// + .. huśrutāḥ2 /// .. hā trisāha3 /// + śvaraḥ śiri4 /// sya abhūṣi rājñaḥ5 /// (blank)
cb0d731bb8044d60827eeb00083a866d,"2381/uf16/2b, 2381/105c, 2380/uf2/1b, 2381/uf16/3c, 2381/61recto1 /// + + + + .. me kumārānuś. .. + + + + + + + + + + + + + + + + + + + + + + + + + + + .. kleśo sya nigṛhīto bhavati ·2 /// + .. kuleṣūpapadyate · jātamātrasya cā .y. + + + + + + + + + + + + + + + + + tasṛṇāṃ parṣadām * viśāra3 /// + .. ṇahast. pād.ś ca bhavati · samacaraṇa .. + + + + + + + + + + + + + + + .yāṇamitraiḥ yāvad bodhimaṇḍa4 /// .. .ṛhītaṃ si mātsaryaṃ tyāgacittaṃ ca bṛṃhitaṃ.+ + + + .. bh. v. .. + .ṛ + + + + + kule. ‖ jātamātrasya cittaṃ ca tyāga e5 /// + rṣ. tsu amadgur upasaṃkkramet* bhava .y. + + + bdo sya grāmeṣu .. + + + + /// ·‖ mṛdū h. stau ca pādau ca bhaviṣyaṃtiverso1 /// .. + tyaṃ · priyaśca bhoti bahusatvakoṭiṇāṃ a + + + + imi ānuśaṃsāḥ + + + + cāpi sa .. le sa jāyate jātasya tyāge2 /// + te udāru śabdo sya diśāsu yāti · mṛdu + + + + + + .ai + jā + .e + + + + syā imi ānuśaṃsāḥ ‖ kalyāṇamitrāsya3 /// + + ❀ ‖ daśeme kumārānuśaṃsā pariśuddhaśīl. + + + + + + + + + + + + + + + + · yaduta jñānam anuparivā4 /// + + .. pattau tiṣṭhate saṃsārāt palāyati · .i + + + + + + + + + + + + + + + samādhiṃ pratilabhate · a5 /// + + + + .. · tatredam ucya .e .ā ..ṃ + + + + + + + + + + + + + + + + + + paṇḍitāṇāṃ bhoti nityaṃ viśāra"
6ca2c809d9084da6b0c02cc4c9647db0,"2381/108, 2381/231a, 2381/231b; fol. 113 recto1 rīcisamāḥ .. + /// c. 60 akṣaras + karma sa. cayu + .. + .th. + + + c. so pi + +2 punan aspṛśa .. /// gatī · anupāduśāntu animittapadaṃ su .. +3 na gocaru jinān. /// ḥ paramā varapaṃcabhijñapratilābhanayaḥ na c.4 sa vrajātiha sva /// bhāvu na kahiṃ .i sth. t. .. ‖ asthitā aniśrita svabhā5 (blank space) - /// + + .. daṃ acalam* na ca sā calāti svaya .. +verso1 sthitā asthitā anā /// + + tī va kvac. evaṃ svabhāvagatidharm. + .. +2 tiśabdu uktu na ca /// .. g. .. jñātā .. yād. śa svabhāvagatī iyā de3 śanā jinavarāṇa s. /// + ti iho vi .. .ā matir vipula arthagatī ·‖ bu4 ddhehi deśita ji .e + /// .. tī · aśrauṣi r. ja dṛḍlhadattu tadā dvipade .. +5 (blank space) - /// purata sthito daś. bal. sy. + + .. .āñja .. + +"
4d828bdb2ad34f2db4f1ced134fbb726,"Hir. 1, 2380/35recto1 /// + prapataṃti ‖ bahu kalpāna sahasrakoṭiyo nayutā .. .. + ///2 /// + m īdṛśaṃ .. praśāntam* ‖ teṣāṃ bodhi varā na durlabhā iya .. + /// + + .. .. + + + + +3 /// dhay. tukāmenāyaṃ samādhir ādhārayitavyaḥ udg. hītavyaḥ p. /// + .vādhyātavyaḥ + .v. yita4 /// māṇāṃ abhijñāparikarma · yaduta sarvadharmāṇām aparigra .. /// raḥ prajñāskandhasya · viveka5 /// .. yābhiliñayā samanvāgato bodhisatvo mahāsatvaḥ .. .. /// + + + .ābhijñā .. .. .. r.everso1 /// + karma aviv. dena deśit. · vivāde yas tu carati nodgṛhṇ. .. /// + + .. . ñ. n. .. .y. + .. 2 /// .ābhāṣyaṃ na jānat ‖ sandhābhāṣyam ajānaṃtaḥ kiṃ saṃdhāyai tu bhāṣi /// ye mayā sūtra bhaṣitāḥ3 /// bhāvitāḥ yāvantaḥ sarvabuddhehi bahudharmāḥ prakāśitāḥ nairā .. /// .. r.. bhāḥ ‖ sarvadharmā buddha4 /// .āg buddhavāg eva sarvaśabdo hy avastukaḥ diśo daśa ga .. .. .. + /// + + raiṣa na l. + + .. ..5 /// + m anuttarā ‖ aṇur na labhyate dharmo aṇuśab.e .. d. śi .. + + ///"
07d3f48a4e51431e9acae87a0bb7d98a,2382/268recto1 /// + + + ryo vāsau nabha .t. + sumeru girirājo vā evaṃ śobhasi māriṣa ‖ ahaṃ pi evaṃ praṇidhiṃ paripūreya paṇḍita · kāyaprema jahitvāhaṃ kuryām arthaṃ ca prāṇinām* | dharma2 /// + + duḥkham uttamam* ‖ kṣemadatto pi rājānaṃ .evanāgehi pūjitaḥ anaṃtaḥpratibhānena imā gāthā abhā ◯ ṣata : | naivaṃ syād aṃgahīno sau yasya bāhur na vidyate · sa 3 /// .ūjitā me tathāataḥ acintiyā dakṣiṇ. yi sarvalokasya cetiyāḥ ‖ anaṃtā yas trisāhasrā ratnānāṃ paripūritāḥ pradadyāl lokanāthebhyo buddhajñānagaveṣakaḥ ‖4 /// jānaṃti tyajaṃte kāyajīvitam* ‖ satyavākyaṃ kariṣyami mahārāja śṛṇohi me · yā ceyaṃ janatā sarvā imāṃ gāthāṃ - - - - - - - -verso1 /// + satyena dharaṇīṃ ṣaḍvikāraṃ prakaṃpatām* ‖ bhāṣitā ca iyaṃ vācā dharaṇī ca prakaṃpitā. āścaryād adbhutaprāptā devakoṭyaḥ praharṣitāḥ ‖ harṣitā devamanujā bodhicittam upādayan*2 /// + + arthaḥ kṣemadattena bhikṣuṇā · buddhānāṃ vartate jñānam atrākṣayam acintiyam* | yena satyena dharmo sau bāhur nāma na vidyate · tena satyena me bāhur bhotu kṣipraṃ yathā purā ‖3 /// + + + + nyatvān nopalabhyate ‖ yo pi niścarate śa .das taṃ pi śūnyaṃ vijānatha · pratiśrutkopamaḥ śabdo dharmān evaṃ vijānatha · yadā viśārado bhavati śunyatāyāṃ gatiṃgataḥ4 /// + + + + + vā ye ca mānu .ā. sarvajñatāyās tejena sarve bhontu samāhitāḥ ‖ yāvaṃty upadravā keci - - - - - - - -
d46697259d0f4e4a984a33776b7c0c3f,Hir. 2recto1 /// + + .. t. sm. sārdham a .. .y. ///2 /// + .. yaṃ bhikṣuḥ kālaṃ kuryād iti ///3 /// kṣor navakenāsaṃkliṣṭe + m. + ///4 /// s t. syā rātryā atyayena ta .. .. ///verso2 /// saṃ dadyām* aham eveha rāja ///3 /// maiṣa bhikṣur asmād āvādhād vyutti ///4 /// .. hya taṃ cācāryaṃ praveśya rājño ///5 /// + ..ṃ .. r. + .i bhukte .. .. .i ///
85891267d8a446b29416782c3ce3429e,2382/133arecto1 /// + haś ca vidhamīkṛtaḥ kkrodho m. .. śc. i ◯ rṣyā ca sarvaṃ cch. .n. ///2 /// kṣū rājaputrapuraskṛtaḥ ‖ svarṇabimbaṃ ya ◯ thā citraṃ kuśale ///3 /// + meva bhikṣuḥ praviśaṃtu śobhate · ‖ bra ◯ hmeva manye pr. .. ///4 /// tarikṣe sahasraraśmir vidham iya andhakā ◯ ram* obhā + + ///5 /// - - sarvaloke so lakṣaṇebhiḥ ◯ parivṛtu ev. ///verso1 /// - -ye buddhavīrā asadṛśasatvasārāḥ ◯ samatītaśū ///2 /// paśya tejo suruciraśabdaghoṣo rājāna ◯ tejo na ta + ///3 /// līyo daśanakha kṛtva sarve bhāṣitva gā ◯ thān kṣipiṣu .i n. ///4 /// pāni catvāri me· ‖ sreṣṭhīkṣatriyabrāhma ◯ ṇagṛhapat. ///5 /// .. aṣṭāṃgikam* ‖ candro vā yath. + triye ◯ pratapatī tārā .. ///
32a5e11ac58447b1bd4360fc28d1674f,"2381/uf16/5b, 2381/106crecto1 /// + + + .. + + + + + + + + + + .aitrāvihā + + ///2 /// .. bh. + śilu .. + + + + + + + + + deśetu dharmaṃ pra .. + ///3 /// + śīlaskandhe su .. + + + + + + + .y. · sarvasatveṣu ca śā .. ///4 /// + .. .ipraṃ s. + + + + + + + + kṣ. traṃ kṣāntiṃ labhitvā + + + ///5 /// + + + + + + + + + + + + + śaṃsān dṛṣṭ.ā .. + + + + ///verso1 /// + + + + + + + + + + + + +.āḥ kṣetrā bh. .. + + + + + ///2 /// + + .. + + + + + + + + + + .. ts. gatavarāṇa g. .. + + + ///3 /// + yaṃ dhāreyya + + + + + + + + mādhim* ‖ dhāritva etaṃ v. .. ///4 /// u + .i bodhisa + + + + + + + + + .i saṃśayo ya u .. ///5 /// + + + + + .. .. + + + + + + + + + + + + + + + kadāci vi .. + ///"
20d71e6f33ff47a8939387061f114cc6,2382/28recto1 /// + + .īnā saṃvar. ḥ tathā hi so śi .ṣ.///2 /// + + jñāta yenemā bhavaṃti skandhāḥ na ta ///3 /// .. .. mittagrāhiṣya asaṃv. t. sy. ya ///4 /// puna jātu kupyate asaṃ + + + + ///5 /// + + + + + .. kāśu .r. + + + + ///verso1 /// + + + + + .. yāva + + + + ///2 /// bhā .u jñātu. yaḥ śikṣita + + + + ///3 /// .. d. cittasaṃyame · yatr. .th. t. g. .. .. ///4 /// + + evaṃ sthitasyo iha kayasaṃva + ///5 /// + + so śikṣit. kāyasaṃvare ‖ e .. ///
8e9d6a5d959a4b1e88cfd342fca3d470,2382/149; fol. 188 recto1 yaṃ ca na vikopayatī manasaṃvaraḥ kathitu śreṣṭhu a ◯ ///2 tha marīcisamam* ‖ pratibhāsalakṣaṇam atho satataṃ ◯ ///3 vam otarini satvu mano upapannu pratyayatu cakkra ◯ ///4 co manasaṃvaraḥ kathitu śreṣṭhu ayam* ‖ paramārtha ◯ ///5 ra katamā karmaviśuddhiḥ yadidaṃ svap. opa .ṃ + + (◯) ///verso1 + .. .u .y. t. āraṃbaṇasamatikkramaḥ ‖ tatra + + (◯) ///2 mānāṃ dhātūnāṃ pratiniḥsargaḥ ‖ tatra katama āyata .. ◯ ///3 tkṛyā yadidaṃ sarvadharmāṇām anupalabdhiḥ ‖ tatra kata ◯ .. ///4 ṇāśaḥ yadidaṃ svapnopamasya karmaphalasyāvipraṇā ◯ ///5 naṃ yadidaṃ sarvabuddhānāṃ śikṣāpratipattiḥ ‖ tatra katarā ◯ .. ///
44203fda8c06489a85cbc99d835556d6,2381/107brecto1 /// (◯) + + + tr. dhātukavairāgy. + ///2 /// (◯) + + dam itaretarasaṃtuṣṭi .. ///3 /// ◯ nāṃ dharmāṇāṃ yathābhūtāsaṃga .. ///4 /// ◯ tiṣṭhānaṃ ‖ tatra katarā pratipa .. ///5 /// ◯ prahāṇam* ‖ tatra kataro .. .. ///verso1 /// ◯ tatra katarā jñānabhūmir yadi .. ///2 /// ◯ ‖ tatra katamo bodhisatvagoc. ///3 /// ◯ gatair ākhyātaḥ yadidaṃ buddha .. + ///4 /// (◯) + .. kaiś cānumoditā ‖ tatr. + ///5 /// (◯) + + + + .ītaḥ yadidaṃ .. + ///
c6501d381af64d208237cb3215fcc876,2381/147; fol. 198 recto2 ścanandaḥ tāś c. + ///3 dhir mahāyān. + ///4 vima me · a + + ///5 pe mahāta bhikṣu .. ///verso1 tidā ca kumārabhūte ///2 ndena ·‖ evaṃ pr. .. .. ///3 hākaruṇā sa .. + + ///4 dvitīyaḥ kau li .. ///
